www.w3.org/2000/01/-schema# is AnnotationProperty.
is_conjugate_acid_of some CHEBI_88204 is chebi#.
CHEBI_88204 is Class.
CHEBI_88204 SubClassOf CHEBI_33554,.
is_conjugate_base_of some CHEBI_88203 is chebi#.
CHEBI_88207 is Class.
CHEBI_88207 SubClassOf CHEBI_24783,.
CHEBI_88207 SubClassOf CHEBI_33860,.
CHEBI_88207 SubClassOf CHEBI_50995,.
CHEBI_88207 SubClassOf CHEBI_78840,.
CHEBI_88207 SubClassOf RO_0000087 some CHEBI_51217,.
CHEBI_88207 SubClassOf RO_0000087 some CHEBI_77178,.
is_conjugate_base_of some CHEBI_88208 is chebi#.
CHEBI_88208 is Class.
CHEBI_88209 is Class.
CHEBI_88209 SubClassOf CHEBI_38700,.
CHEBI_88209 SubClassOf BFO_0000051 some CHEBI_88211,.
CHEBI_88209 SubClassOf RO_0000087 some CHEBI_51217,.
CHEBI_88209 SubClassOf RO_0000087 some CHEBI_77178.
CHEBI_88211 is Class.
CHEBI_88220 is Class.
CHEBI_88220 SubClassOf CHEBI_24922,.
CHEBI_88220 SubClassOf CHEBI_46946,.
CHEBI_88220 SubClassOf RO_0000087 some CHEBI_50925,.
is_conjugate_base_of some CHEBI_138382 is chebi#.
CHEBI_88225 is Class.
CHEBI_88255 is Class.
CHEBI_88255 SubClassOf CHEBI_87230.
CHEBI_88284 is Class.
CHEBI_88284 SubClassOf CHEBI_38210.
CHEBI_883 is Class.
CHEBI_88301 is Class.
CHEBI_88301 SubClassOf CHEBI_38207.
CHEBI_88313 is Class.
CHEBI_88330 is Class.
CHEBI_88330 SubClassOf CHEBI_88361,.
has_functional_parent some CHEBI_27878, is chebi#.
has_functional_parent some CHEBI_33575 is chebi#.
CHEBI_88333 is Class.
CHEBI_88333 SubClassOf CHEBI_36820.
CHEBI_88361 is Class.
CHEBI_88720 is Class.
CHEBI_88720 SubClassOf CHEBI_18035.
CHEBI_88752 is Class.
CHEBI_88752 SubClassOf CHEBI_138331.
CHEBI_88768 is Class.
CHEBI_88768 SubClassOf CHEBI_132001,.
has_functional_parent some CHEBI_50464 is chebi#.
CHEBI_8881 is Class.
CHEBI_8881 SubClassOf CHEBI_24698,.
CHEBI_8881 SubClassOf CHEBI_36820,.
CHEBI_8881 SubClassOf CHEBI_50128,.
CHEBI_8881 SubClassOf RO_0000087 some CHEBI_22586,.
CHEBI_8881 SubClassOf RO_0000087 some CHEBI_25212,.
CHEBI_8881 SubClassOf RO_0000087 some CHEBI_35610,.
CHEBI_8881 SubClassOf RO_0000087 some CHEBI_64951.
CHEBI_88811 is Class.
CHEBI_88811 SubClassOf CHEBI_16180.
CHEBI_8902 is Class.
CHEBI_89161 is Class.
CHEBI_89161 SubClassOf CHEBI_36872.
CHEBI_89193 is Class.
CHEBI_89193 SubClassOf CHEBI_18035.
CHEBI_89220 is Class.
CHEBI_89220 SubClassOf CHEBI_18035.
CHEBI_89351 is Class.
CHEBI_89351 SubClassOf CHEBI_136800.
CHEBI_89753 is Class.
CHEBI_89753 SubClassOf CHEBI_36846.
CHEBI_89820 is Class.
CHEBI_89820 SubClassOf CHEBI_18035.
CHEBI_8988 is Class.
CHEBI_8990 is Class.
CHEBI_8990 SubClassOf CHEBI_48626.
CHEBI_8996 is Class.
CHEBI_8996 SubClassOf CHEBI_189705.
CHEBI_90 is Class.
CHEBI_90013 is Class.
CHEBI_90013 SubClassOf CHEBI_24632.
CHEBI_90060 is Class.
CHEBI_90060 SubClassOf CHEBI_36820.
CHEBI_90108 is Class.
CHEBI_90108 SubClassOf CHEBI_36807,.
CHEBI_90108 SubClassOf BFO_0000051 some CHEBI_90111,.
CHEBI_90108 SubClassOf RO_0000087 some CHEBI_25435,.
CHEBI_90108 SubClassOf RO_0000087 some CHEBI_35610,.
CHEBI_90108 SubClassOf RO_0000087 some CHEBI_51217,.
CHEBI_90108 SubClassOf RO_0000087 some CHEBI_76617,.
CHEBI_90108 SubClassOf RO_0000087 some CHEBI_77178.
CHEBI_90111 is Class.
CHEBI_90117 is Class.
CHEBI_90117 SubClassOf CHEBI_24829,.
CHEBI_90117 SubClassOf CHEBI_33555,.
CHEBI_90117 SubClassOf CHEBI_36820,.
CHEBI_90117 SubClassOf CHEBI_51689,.
CHEBI_90117 SubClassOf CHEBI_78840,.
CHEBI_90117 SubClassOf RO_0000087 some CHEBI_77178,.
CHEBI_90117 SubClassOf RO_0000087 some CHEBI_77182,.
is_conjugate_acid_of some CHEBI_90120 is chebi#.
CHEBI_90120 is Class.
CHEBI_90127 is Class.
CHEBI_90127 SubClassOf CHEBI_26195,.
CHEBI_90127 SubClassOf CHEBI_26979,.
CHEBI_90127 SubClassOf CHEBI_36820,.
CHEBI_90127 SubClassOf CHEBI_38101,.
CHEBI_90127 SubClassOf CHEBI_51689,.
CHEBI_90127 SubClassOf RO_0000087 some CHEBI_26130,.
CHEBI_90127 SubClassOf RO_0000087 some CHEBI_73335,.
CHEBI_90127 SubClassOf RO_0000087 some CHEBI_76969.
CHEBI_90152 is Class.
CHEBI_90152 SubClassOf CHEBI_32955.
CHEBI_90170 is Class.
CHEBI_90170 SubClassOf CHEBI_13392,.
CHEBI_90170 SubClassOf CHEBI_25523,.
is_conjugate_acid_of some CHEBI_88137 is chebi#.
CHEBI_90204 is Class.
CHEBI_90204 SubClassOf CHEBI_38210.
CHEBI_90228 is Class.
CHEBI_90228 SubClassOf CHEBI_32955.
CHEBI_90347 is Class.
CHEBI_90347 SubClassOf CHEBI_88330.
CHEBI_90349 is Class.
CHEBI_90349 SubClassOf CHEBI_88330.
CHEBI_90350 is Class.
CHEBI_90350 SubClassOf CHEBI_88330.
CHEBI_90352 is Class.
CHEBI_90352 SubClassOf CHEBI_88330.
CHEBI_9036 is Class.
CHEBI_90367 is Class.
CHEBI_90368 is Class.
CHEBI_90368 SubClassOf CHEBI_38700,.
CHEBI_90368 SubClassOf BFO_0000051 some CHEBI_90367.
CHEBI_90386 is Class.
CHEBI_90386 SubClassOf CHEBI_51031.
CHEBI_90387 is Class.
CHEBI_90387 SubClassOf CHEBI_51031.
CHEBI_90393 is Class.
CHEBI_90393 SubClassOf CHEBI_36140.
CHEBI_90402 is Class.
CHEBI_90402 SubClassOf CHEBI_33555,.
CHEBI_90402 SubClassOf CHEBI_36820,.
CHEBI_90402 SubClassOf CHEBI_37947,.
CHEBI_90402 SubClassOf CHEBI_48975,.
CHEBI_90402 SubClassOf RO_0000087 some CHEBI_51217,.
CHEBI_90402 SubClassOf RO_0000087 some CHEBI_77178,.
is_conjugate_acid_of some CHEBI_90403 is chebi#.
CHEBI_90403 is Class.
CHEBI_90416 is Class.
CHEBI_90421 is Class.
CHEBI_90421 SubClassOf CHEBI_88330.
CHEBI_90425 is Class.
CHEBI_90425 SubClassOf CHEBI_88330.
CHEBI_90426 is Class.
CHEBI_90426 SubClassOf CHEBI_88330.
CHEBI_90427 is Class.
CHEBI_90427 SubClassOf CHEBI_88330.
CHEBI_90428 is Class.
CHEBI_90428 SubClassOf CHEBI_88330.
CHEBI_90440 is Class.
CHEBI_90440 SubClassOf CHEBI_88330.
CHEBI_90444 is Class.
CHEBI_90444 SubClassOf CHEBI_88330.
CHEBI_90446 is Class.
CHEBI_90446 SubClassOf CHEBI_88330.
CHEBI_90447 is Class.
CHEBI_90447 SubClassOf CHEBI_88330.
CHEBI_90449 is Class.
CHEBI_90449 SubClassOf CHEBI_88330.
CHEBI_90454 is Class.
CHEBI_90454 SubClassOf CHEBI_24360.
CHEBI_90455 is Class.
CHEBI_90455 SubClassOf CHEBI_90454.
CHEBI_90473 is Class.
CHEBI_90473 SubClassOf CHEBI_88330.
CHEBI_90476 is Class.
CHEBI_90476 SubClassOf CHEBI_88330.
CHEBI_90478 is Class.
CHEBI_90478 SubClassOf CHEBI_88330.
CHEBI_9050 is Class.
CHEBI_9050 SubClassOf CHEBI_24698,.
CHEBI_9050 SubClassOf CHEBI_25241,.
CHEBI_9050 SubClassOf CHEBI_36820,.
CHEBI_9050 SubClassOf CHEBI_50128,.
CHEBI_9050 SubClassOf RO_0000087 some CHEBI_50427,.
CHEBI_9050 SubClassOf RO_0000087 some CHEBI_50646,.
has_functional_parent some CHEBI_2631 is chebi#.
CHEBI_90520 is Class.
CHEBI_90520 SubClassOf CHEBI_35286.
CHEBI_90528 is Class.
CHEBI_90528 SubClassOf CHEBI_90614.
CHEBI_90536 is Class.
CHEBI_90536 SubClassOf CHEBI_37847.
CHEBI_90544 is Class.
CHEBI_90544 SubClassOf CHEBI_22888,.
CHEBI_90544 SubClassOf CHEBI_29347,.
CHEBI_90544 SubClassOf CHEBI_36820,.
CHEBI_90544 SubClassOf CHEBI_46810,.
CHEBI_90544 SubClassOf CHEBI_51454,.
CHEBI_90544 SubClassOf RO_0000087 some CHEBI_79091.
CHEBI_90546 is Class.
CHEBI_90597 is Class.
CHEBI_90597 SubClassOf CHEBI_88330.
CHEBI_90599 is Class.
CHEBI_90599 SubClassOf CHEBI_88330.
CHEBI_9060 is Class.
CHEBI_9060 SubClassOf CHEBI_73011.
CHEBI_90600 is Class.
CHEBI_90600 SubClassOf CHEBI_88330.
CHEBI_90601 is Class.
CHEBI_90601 SubClassOf CHEBI_88330.
CHEBI_90603 is Class.
CHEBI_90603 SubClassOf CHEBI_88330.
CHEBI_90604 is Class.
CHEBI_90604 SubClassOf CHEBI_88330.
CHEBI_90606 is Class.
CHEBI_90606 SubClassOf CHEBI_47994,.
CHEBI_90606 SubClassOf CHEBI_88330.
CHEBI_90607 is Class.
CHEBI_90607 SubClassOf CHEBI_88330.
CHEBI_90608 is Class.
CHEBI_90608 SubClassOf CHEBI_88330.
CHEBI_90611 is Class.
CHEBI_90611 SubClassOf CHEBI_88330.
CHEBI_90612 is Class.
CHEBI_90612 SubClassOf CHEBI_88330.
CHEBI_90613 is Class.
CHEBI_90613 SubClassOf CHEBI_88330.
CHEBI_90614 is Class.
CHEBI_90614 SubClassOf CHEBI_27171,.
CHEBI_90614 SubClassOf CHEBI_38101.
CHEBI_90627 is Class.
CHEBI_90627 SubClassOf CHEBI_38207.
CHEBI_9068 is Class.
CHEBI_9068 SubClassOf CHEBI_26632,.
CHEBI_9068 SubClassOf CHEBI_83925,.
CHEBI_9068 SubClassOf RO_0000087 some CHEBI_35610,.
CHEBI_9068 SubClassOf RO_0000087 some CHEBI_77746,.
is_conjugate_acid_of some CHEBI_53128, is chebi#.
is_conjugate_base_of some CHEBI_53132 is chebi#.
CHEBI_90680 is Class.
CHEBI_90680 SubClassOf CHEBI_131858,.
CHEBI_90680 SubClassOf CHEBI_131871,.
CHEBI_90680 SubClassOf CHEBI_57560,.
CHEBI_90680 SubClassOf CHEBI_62937,.
is_conjugate_base_of some CHEBI_34146 is chebi#.
CHEBI_90682 is Class.
CHEBI_90682 SubClassOf CHEBI_38207.
CHEBI_9070 is Class.
CHEBI_90701 is Class.
CHEBI_90701 SubClassOf CHEBI_36872.
CHEBI_90702 is Class.
CHEBI_90702 SubClassOf CHEBI_36872.
CHEBI_90727 is Class.
CHEBI_90727 SubClassOf CHEBI_88330.
CHEBI_90728 is Class.
CHEBI_90728 SubClassOf CHEBI_88330.
CHEBI_90729 is Class.
CHEBI_90729 SubClassOf CHEBI_88330.
CHEBI_90730 is Class.
CHEBI_90730 SubClassOf CHEBI_88330.
CHEBI_90733 is Class.
CHEBI_90733 SubClassOf CHEBI_88330.
CHEBI_90734 is Class.
CHEBI_90734 SubClassOf CHEBI_88330.
CHEBI_90735 is Class.
CHEBI_90735 SubClassOf CHEBI_88330.
CHEBI_90738 is Class.
CHEBI_90738 SubClassOf CHEBI_88330.
CHEBI_90741 is Class.
CHEBI_90741 SubClassOf CHEBI_88330.
CHEBI_90743 is Class.
CHEBI_90743 SubClassOf CHEBI_88330.
CHEBI_90747 is Class.
CHEBI_90747 SubClassOf CHEBI_88330.
CHEBI_90751 is Class.
CHEBI_90751 SubClassOf CHEBI_88330.
CHEBI_90763 is Class.
CHEBI_90766 is Class.
CHEBI_90766 SubClassOf CHEBI_16916.
CHEBI_90772 is Class.
CHEBI_90772 SubClassOf CHEBI_131876,.
CHEBI_90772 SubClassOf CHEBI_78078,.
has_functional_parent some CHEBI_58562, is chebi#.
is_conjugate_base_of some CHEBI_90996 is chebi#.
CHEBI_90775 is Class.
CHEBI_90775 SubClassOf CHEBI_16916.
CHEBI_90778 is Class.
CHEBI_90778 SubClassOf CHEBI_64775.
CHEBI_90787 is Class.
CHEBI_90787 SubClassOf CHEBI_16916.
CHEBI_90790 is Class.
CHEBI_90790 SubClassOf CHEBI_63590,.
CHEBI_90790 SubClassOf RO_0000087 some CHEBI_76967,.
is_conjugate_base_of some CHEBI_91132 is chebi#.
CHEBI_90799 is Class.
CHEBI_90804 is Class.
CHEBI_90804 SubClassOf CHEBI_16916.
CHEBI_90806 is Class.
CHEBI_90806 SubClassOf CHEBI_16916.
CHEBI_90808 is Class.
CHEBI_90808 SubClassOf CHEBI_16916.
CHEBI_90863 is Class.
CHEBI_90863 SubClassOf CHEBI_38207.
CHEBI_90863 DisjointWith .
CHEBI_90863 DisjointWith CHEBI_55324.
www.w3.org/2000/01/-schema# is Annotations.
Thing is www.w3.org/2002/07/#.
CHEBI_90864 is Class.
CHEBI_90864 SubClassOf CHEBI_37853,.
CHEBI_90864 SubClassOf BFO_0000051 some CHEBI_90863,.
CHEBI_90864 SubClassOf RO_0000087 some CHEBI_140921,.
CHEBI_90864 SubClassOf RO_0000087 some CHEBI_35610,.
CHEBI_90864 SubClassOf RO_0000087 some CHEBI_66908.
CHEBI_90870 is Class.
CHEBI_90870 SubClassOf CHEBI_83228,.
is_substituent_group_from some CHEBI_27847 is chebi#.
CHEBI_90889 is Class.
CHEBI_90889 SubClassOf CHEBI_32955.
CHEBI_90895 is Class.
CHEBI_90912 is Class.
CHEBI_90912 SubClassOf CHEBI_36807,.
CHEBI_90912 SubClassOf BFO_0000051 some CHEBI_90913,.
CHEBI_90912 SubClassOf RO_0000087 some CHEBI_50919,.
CHEBI_90912 SubClassOf RO_0000087 some CHEBI_55350.
CHEBI_90913 is Class.
CHEBI_90914 is Class.
CHEBI_90914 SubClassOf CHEBI_27242,.
CHEBI_90914 SubClassOf CHEBI_47622,.
CHEBI_90914 SubClassOf RO_0000087 some CHEBI_50266,.
CHEBI_90914 SubClassOf RO_0000087 some CHEBI_63726,.
CHEBI_90914 SubClassOf RO_0000087 some CHEBI_71031.
CHEBI_90996 is Class.
CHEBI_910 is Class.
CHEBI_91003 is Class.
CHEBI_91003 SubClassOf CHEBI_36470.
CHEBI_91010 is Class.
CHEBI_91010 SubClassOf CHEBI_111519,.
CHEBI_91010 SubClassOf RO_0000087 some CHEBI_76969,.
is_conjugate_acid_of some CHEBI_91011 is chebi#.
CHEBI_91011 is Class.
CHEBI_91020 is Class.
CHEBI_91057 is Class.
CHEBI_91057 SubClassOf CHEBI_88330.
CHEBI_91069 is Class.
CHEBI_91069 SubClassOf CHEBI_88330.
CHEBI_91091 is Class.
CHEBI_91091 SubClassOf CHEBI_38207.
CHEBI_91126 is Class.
CHEBI_91126 SubClassOf CHEBI_32955.
CHEBI_91128 is Class.
CHEBI_91128 SubClassOf CHEBI_38206.
CHEBI_91132 is Class.
CHEBI_91202 is Class.
CHEBI_91202 SubClassOf CHEBI_137123,.
CHEBI_91202 SubClassOf CHEBI_48706.
CHEBI_91209 is Class.
CHEBI_91209 SubClassOf CHEBI_134251,.
CHEBI_91209 SubClassOf CHEBI_15734,.
CHEBI_91209 SubClassOf CHEBI_38830,.
CHEBI_91209 SubClassOf CHEBI_64475,.
CHEBI_91209 SubClassOf CHEBI_79020,.
CHEBI_91209 SubClassOf RO_0000087 some CHEBI_76924,.
has_functional_parent some CHEBI_17620, is chebi#.
has_functional_parent some CHEBI_17745 is chebi#.
CHEBI_91220 is Class.
CHEBI_91220 SubClassOf CHEBI_57875,.
CHEBI_91220 SubClassOf RO_0000087 some CHEBI_76924,.
has_functional_parent some CHEBI_48131, is chebi#.
is_conjugate_acid_of some CHEBI_145780 is chebi#.
CHEBI_91291 is Class.
CHEBI_91291 SubClassOf CHEBI_38206.
CHEBI_91362 is Class.
CHEBI_91362 SubClassOf CHEBI_26410,.
CHEBI_91362 SubClassOf CHEBI_36820.
CHEBI_91380 is Class.
CHEBI_91380 SubClassOf CHEBI_26151.
CHEBI_91383 is Class.
CHEBI_91383 SubClassOf CHEBI_26410,.
CHEBI_91383 SubClassOf CHEBI_36820.
CHEBI_91402 is Class.
CHEBI_91402 SubClassOf CHEBI_37847.
CHEBI_91437 is Class.
CHEBI_91437 SubClassOf CHEBI_26410,.
CHEBI_91437 SubClassOf CHEBI_36820.
CHEBI_91490 is Class.
CHEBI_91490 SubClassOf CHEBI_36820,.
CHEBI_91490 SubClassOf CHEBI_38976.
CHEBI_91531 is Class.
CHEBI_91531 SubClassOf CHEBI_50917.
CHEBI_91548 is Class.
CHEBI_91548 SubClassOf CHEBI_25985.
CHEBI_91620 is Class.
CHEBI_91620 SubClassOf CHEBI_48626.
CHEBI_91681 is Class.
CHEBI_91681 SubClassOf CHEBI_26410,.
CHEBI_91681 SubClassOf CHEBI_36820.
CHEBI_91797 is Class.
CHEBI_91797 SubClassOf CHEBI_24922.
CHEBI_91800 is Class.
CHEBI_91800 SubClassOf CHEBI_26410,.
CHEBI_91800 SubClassOf CHEBI_36820.
CHEBI_91866 is Class.
CHEBI_91866 SubClassOf CHEBI_26410,.
CHEBI_91866 SubClassOf CHEBI_36820.
CHEBI_91879 is Class.
CHEBI_91879 SubClassOf CHEBI_46940.
CHEBI_91922 is Class.
CHEBI_91922 SubClassOf CHEBI_26410,.
CHEBI_91922 SubClassOf CHEBI_36820.
CHEBI_91924 is Class.
CHEBI_91924 SubClassOf CHEBI_36820,.
CHEBI_91924 SubClassOf CHEBI_3992,.
CHEBI_91924 SubClassOf CHEBI_83403.
CHEBI_91980 is Class.
CHEBI_91980 SubClassOf CHEBI_51614.
CHEBI_92018 is Class.
CHEBI_92018 SubClassOf CHEBI_36820,.
CHEBI_92018 SubClassOf CHEBI_37921.
CHEBI_92024 is Class.
CHEBI_92024 SubClassOf CHEBI_26410,.
CHEBI_92024 SubClassOf CHEBI_36820.
CHEBI_92033 is Class.
CHEBI_92033 SubClassOf CHEBI_143212,.
CHEBI_92033 SubClassOf CHEBI_35683.
CHEBI_92034 is Class.
CHEBI_92038 is Class.
CHEBI_92038 SubClassOf CHEBI_46848.
CHEBI_92042 is Class.
CHEBI_92042 SubClassOf CHEBI_26410,.
CHEBI_92042 SubClassOf CHEBI_36820.
CHEBI_92104 is Class.
CHEBI_92104 SubClassOf CHEBI_36820,.
CHEBI_92104 SubClassOf CHEBI_46685.
CHEBI_92113 is Class.
CHEBI_92113 SubClassOf CHEBI_26410,.
CHEBI_92113 SubClassOf CHEBI_36820.
CHEBI_92129 is Class.
CHEBI_92129 SubClassOf CHEBI_38207.
CHEBI_92142 is Class.
CHEBI_92142 SubClassOf CHEBI_26410,.
CHEBI_92142 SubClassOf CHEBI_36820.
CHEBI_92144 is Class.
CHEBI_92144 SubClassOf CHEBI_38207.
CHEBI_92145 is Class.
CHEBI_92145 SubClassOf CHEBI_36820,.
CHEBI_92145 SubClassOf CHEBI_46685.
CHEBI_9220 is Class.
CHEBI_9220 SubClassOf CHEBI_24689.
CHEBI_92250 is Class.
CHEBI_92250 SubClassOf CHEBI_46845,.
CHEBI_92250 SubClassOf CHEBI_46848,.
CHEBI_92250 SubClassOf CHEBI_48975,.
CHEBI_92250 SubClassOf CHEBI_50471,.
CHEBI_92250 SubClassOf CHEBI_83565,.
CHEBI_92250 SubClassOf RO_0000087 some CHEBI_176497,.
CHEBI_92250 SubClassOf RO_0000087 some CHEBI_35941,.
has_functional_parent some CHEBI_83536 is chebi#.
CHEBI_92256 is Class.
CHEBI_92256 SubClassOf CHEBI_26410,.
CHEBI_92256 SubClassOf CHEBI_36820.
CHEBI_92283 is Class.
CHEBI_92283 SubClassOf CHEBI_36820,.
CHEBI_92283 SubClassOf CHEBI_46685.
CHEBI_92300 is Class.
CHEBI_92300 SubClassOf CHEBI_26410,.
CHEBI_92300 SubClassOf CHEBI_36820.
CHEBI_92303 is Class.
CHEBI_92303 SubClassOf CHEBI_26410,.
CHEBI_92303 SubClassOf CHEBI_36820.
CHEBI_92337 is Class.
CHEBI_92337 SubClassOf CHEBI_36820,.
CHEBI_92337 SubClassOf CHEBI_46685.
CHEBI_92370 is Class.
CHEBI_92370 SubClassOf CHEBI_24689.
CHEBI_92380 is Class.
CHEBI_92380 SubClassOf CHEBI_26410,.
CHEBI_92380 SubClassOf CHEBI_36820.
CHEBI_92403 is Class.
CHEBI_92403 SubClassOf CHEBI_36820,.
CHEBI_92403 SubClassOf CHEBI_46685.
CHEBI_92428 is Class.
CHEBI_92428 SubClassOf CHEBI_26410,.
CHEBI_92428 SubClassOf CHEBI_36820.
CHEBI_92464 is Class.
CHEBI_92464 SubClassOf CHEBI_26961,.
CHEBI_92464 SubClassOf CHEBI_36820.
CHEBI_92476 is Class.
CHEBI_92476 SubClassOf CHEBI_36820,.
CHEBI_92476 SubClassOf CHEBI_37921.
CHEBI_92489 is Class.
CHEBI_92489 SubClassOf CHEBI_36820,.
CHEBI_92489 SubClassOf CHEBI_46685.
CHEBI_92496 is Class.
CHEBI_92496 SubClassOf CHEBI_26410,.
CHEBI_92496 SubClassOf CHEBI_36820.
CHEBI_92564 is Class.
CHEBI_92564 SubClassOf CHEBI_26410,.
CHEBI_92564 SubClassOf CHEBI_36820.
CHEBI_92581 is Class.
CHEBI_92581 SubClassOf CHEBI_38207.
CHEBI_92606 is Class.
CHEBI_92606 SubClassOf CHEBI_26410,.
CHEBI_92606 SubClassOf CHEBI_36820.
CHEBI_92617 is Class.
CHEBI_92617 SubClassOf CHEBI_36820,.
CHEBI_92617 SubClassOf CHEBI_46685.
CHEBI_92644 is Class.
CHEBI_92644 SubClassOf CHEBI_26410,.
CHEBI_92644 SubClassOf CHEBI_36820.
CHEBI_9268 is Class.
CHEBI_92680 is Class.
CHEBI_92680 SubClassOf CHEBI_37942.
CHEBI_92735 is Class.
CHEBI_92735 SubClassOf CHEBI_26410,.
CHEBI_92735 SubClassOf CHEBI_36820.
CHEBI_92760 is Class.
CHEBI_92760 SubClassOf CHEBI_36820,.
CHEBI_92760 SubClassOf CHEBI_46685.
CHEBI_92778 is Class.
CHEBI_92778 SubClassOf CHEBI_36820,.
CHEBI_92778 SubClassOf CHEBI_46685.
CHEBI_92868 is Class.
CHEBI_92868 SubClassOf CHEBI_36820,.
CHEBI_92868 SubClassOf CHEBI_46685.
CHEBI_92926 is Class.
CHEBI_92926 SubClassOf CHEBI_36820,.
CHEBI_92926 SubClassOf CHEBI_46685.
CHEBI_92945 is Class.
CHEBI_92945 SubClassOf CHEBI_26410,.
CHEBI_92945 SubClassOf CHEBI_36820.
CHEBI_93010 is Class.
CHEBI_93010 SubClassOf CHEBI_36820,.
CHEBI_93010 SubClassOf CHEBI_46685.
CHEBI_93018 is Class.
CHEBI_93018 SubClassOf CHEBI_22715.
CHEBI_93039 is Class.
CHEBI_93039 SubClassOf CHEBI_26410,.
CHEBI_93039 SubClassOf CHEBI_36820.
CHEBI_93063 is Class.
CHEBI_93063 SubClassOf CHEBI_38774.
CHEBI_93100 is Class.
CHEBI_93100 SubClassOf CHEBI_36820,.
CHEBI_93100 SubClassOf CHEBI_46685.
CHEBI_93116 is Class.
CHEBI_93116 SubClassOf CHEBI_50511.
CHEBI_93129 is Class.
CHEBI_93129 SubClassOf CHEBI_26144,.
CHEBI_93129 SubClassOf CHEBI_26421.
CHEBI_93145 is Class.
CHEBI_93145 SubClassOf CHEBI_26410,.
CHEBI_93145 SubClassOf CHEBI_36820.
CHEBI_93146 is Class.
CHEBI_93146 SubClassOf CHEBI_37947.
CHEBI_93163 is Class.
CHEBI_93163 SubClassOf CHEBI_26410,.
CHEBI_93163 SubClassOf CHEBI_36820.
CHEBI_93192 is Class.
CHEBI_93192 SubClassOf CHEBI_26410,.
CHEBI_93192 SubClassOf CHEBI_36820.
CHEBI_93220 is Class.
CHEBI_93220 SubClassOf CHEBI_35689.
CHEBI_93247 is Class.
CHEBI_93247 SubClassOf CHEBI_38207.
CHEBI_93250 is Class.
CHEBI_93250 SubClassOf CHEBI_26410,.
CHEBI_93250 SubClassOf CHEBI_36820.
CHEBI_93256 is Class.
CHEBI_93256 SubClassOf CHEBI_26410,.
CHEBI_93256 SubClassOf CHEBI_36820.
CHEBI_93258 is Class.
CHEBI_93258 SubClassOf CHEBI_38207.
CHEBI_93282 is Class.
CHEBI_93282 SubClassOf CHEBI_36820,.
CHEBI_93282 SubClassOf CHEBI_46685.
CHEBI_93297 is Class.
CHEBI_93297 SubClassOf CHEBI_36820,.
CHEBI_93297 SubClassOf CHEBI_46685.
CHEBI_93320 is Class.
CHEBI_93320 SubClassOf CHEBI_48592.
CHEBI_93344 is Class.
CHEBI_93344 SubClassOf CHEBI_26410,.
CHEBI_93344 SubClassOf CHEBI_36820.
CHEBI_93397 is Class.
CHEBI_93397 SubClassOf CHEBI_38207.
CHEBI_93444 is Class.
CHEBI_93444 SubClassOf CHEBI_38207.
CHEBI_93466 is Class.
CHEBI_93466 SubClassOf CHEBI_26410,.
CHEBI_93466 SubClassOf CHEBI_36820.
CHEBI_93467 is Class.
CHEBI_93467 SubClassOf CHEBI_50511.
CHEBI_9347 is Class.
CHEBI_93474 is Class.
CHEBI_93474 SubClassOf CHEBI_36820,.
CHEBI_93474 SubClassOf CHEBI_46685.
CHEBI_93494 is Class.
CHEBI_93494 SubClassOf CHEBI_36820,.
CHEBI_93494 SubClassOf CHEBI_46685.
CHEBI_93539 is Class.
CHEBI_93539 SubClassOf CHEBI_36820,.
CHEBI_93539 SubClassOf CHEBI_46685.
CHEBI_93546 is Class.
CHEBI_93546 SubClassOf CHEBI_26410,.
CHEBI_93546 SubClassOf CHEBI_36820.
CHEBI_93577 is Class.
CHEBI_93577 SubClassOf CHEBI_36820,.
CHEBI_93577 SubClassOf CHEBI_37921.
CHEBI_93581 is Class.
CHEBI_93581 SubClassOf CHEBI_36820,.
CHEBI_93581 SubClassOf CHEBI_37921.
CHEBI_93598 is Class.
CHEBI_93598 SubClassOf CHEBI_36820,.
CHEBI_93598 SubClassOf CHEBI_46685.
CHEBI_93610 is Class.
CHEBI_93610 SubClassOf CHEBI_46848.
CHEBI_93611 is Class.
CHEBI_93611 SubClassOf CHEBI_36820,.
CHEBI_93611 SubClassOf CHEBI_46685.
CHEBI_93631 is Class.
CHEBI_93631 SubClassOf CHEBI_36820,.
CHEBI_93631 SubClassOf CHEBI_46685.
CHEBI_93632 is Class.
CHEBI_93632 SubClassOf CHEBI_36820,.
CHEBI_93632 SubClassOf CHEBI_37921.
CHEBI_93680 is Class.
CHEBI_93680 SubClassOf CHEBI_38976.
CHEBI_93720 is Class.
CHEBI_93720 SubClassOf CHEBI_26144.
CHEBI_93726 is Class.
CHEBI_93726 SubClassOf CHEBI_26410,.
CHEBI_93726 SubClassOf CHEBI_36820.
CHEBI_93799 is Class.
CHEBI_93799 SubClassOf CHEBI_26410,.
CHEBI_93799 SubClassOf CHEBI_36820.
CHEBI_93850 is Class.
CHEBI_93850 SubClassOf CHEBI_50511.
CHEBI_93910 is Class.
CHEBI_93910 SubClassOf CHEBI_47003.
CHEBI_93970 is Class.
CHEBI_93970 SubClassOf CHEBI_26410,.
CHEBI_93970 SubClassOf CHEBI_36820.
CHEBI_94015 is Class.
CHEBI_94015 SubClassOf CHEBI_26410,.
CHEBI_94015 SubClassOf CHEBI_36820.
CHEBI_94030 is Class.
CHEBI_94030 SubClassOf CHEBI_35683.
